title,date_company,content
고령자 백신 접종 첫날... 인산인해,2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자들에 대한 코로나19 백신 접종이 시작된 1일 서울 송파구 체육문화회관에 마련된 예방접종센터에서 어르신들이 접종을...
'고령자 백신 접종준비 완료',2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자들에 대한 코로나19 백신 접종이 시작된 1일 서울 송파구 체육문화회관에 마련된 예방접종센터에서 화이자 백신이 준비...
"무안군, 75세 이상 고령자 화이자 백신접종 시작 外",2021.04.18 | 뉴스메이커,"백신접종에 불편함이 없도록 운영하고 있다.김산 군수는 ""거동이 어려운 75세 이상 고령자들이 접종에 불편함이 없도록 최선을 다하겠다""며""집단면역 확보를 통한 코로나19..."
"""죽창들고 싸우란 말이냐"" 일본에 등장한 코로나대책 조롱 광고",45분전 | JTBC | 다음뉴스,못한 채 집에서 사망한 사례가 18건에 이릅니다. 백신 접종도 순조롭지 않습니다. 고령자 3600만명 중 1회 접종을 마친 비율은 1%가 채 안되는 33만명에 그치고 있습니다...
"영동군, ‘고령자 복지주택’ 기공식",2021.03.21 | 중도일보,노인 맞춤형 복지주택과 사회복지시설이 복합 설치되는 공공임대주택 보급 사업인 '고령자복지 주택' 기공식을 가졌다.(사진) 2019년 국토교통부 공모사업으로 선정된...
"고령자 백신접종 위해 교통편 제공..""기저질환자 접종 더욱 중요""...",2021.03.24 | 연합뉴스 | 다음뉴스,고령자 백신접종 (PG) [홍소영 제작] 일러스트 (서울=연합뉴스) 김서영 기자 = 다음 달부터 만 75세 이상을 대상으로 신종 코로나바이러스 감염증(코로나19) 백신 접종이...
"통계청 수원사무소, 100세 이상 고령자조사 실시",2021.03.03 | 뉴시스 | 다음뉴스,[수원=뉴시스] 경인지방통계청 수원사무소가 수원시 등 5개시에 거주하는 100세 이상 고령자 600명을 대상으로 '2020 인구주택총조사 100세 이상 고령자조사'를 오는 4일...
"교보생명, 고령자·유병력자 위한 ‘(무)교보간편가입건강보험’ ...",2021.04.12 | 시사오늘,"나이와 병력 때문에 보험 혜택을 누리기 어려웠던 고객에게 꼭 맞는 상품""이라며 ""고령자와 유병력자도 맞춤형 건강보장을 준비할 수 있어 보험의 사각지대에 놓여있던 많은..."
"""유럽 총리들도 맞았다""..AZ백신 가짜뉴스 3가지 반박",4시간전 | 머니투데이 | 다음뉴스,"중환자와 사망자가 대폭 감소할 것으로 예상한다""며 ""그러나 예방접종을 받지 않은 고령자들의 경우 여전히 위험한 만큼 반드시 접종을 받아달라""고 했다. 김근희 기자..."
섬지역 고령자 백신 선택권 부여 검토,2021.03.22 | 전남매일,전남도내 75세 이상 섬지역 거주 고령자에게 신종 코로나바이러스감염증(코로나19) 예방백신 선택권이 부여된다. 22일 전남도에 따르면 도내 75세 이상 고령자 22만명에게는...
교보생명 고령자·유병력자 간편가입 건강보험 출시,2021.04.13 | 여성소비자신문,[여성소비자신문 한고은 기자] 교보생명은 은고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다.이는 3가지 질문을 거치면...
"한국교통안전공단, '안전속도5030' 고령자 사고예방 효과",2021.03.22 | 매일경제 | 다음뉴스,도시 지역 제한속도를 시속 50㎞ 이하로 규제하고 있다. 안전속도5030은 특히 고령자 교통사고 예방에 효과적일 것으로 기대된다. 지난해 교통안전공단의 실험 결과에...
"과천시, 1가구1주택 고령자 임대소득 세부담 완화 위한 ‘소득세...",2021.04.09 | 매일일보,[매일일보 전길헌 기자] 과천시는 1가구1주택 고령자 임대소득에 대한 세부담 완화를 위해 기획재정부와 국세청에 소득세법 개정을 건의했다고 9일 밝혔다. 시가 건의한...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시.. 3가...",2021.04.12 | 한국정경신문,신문 이정화 기자 joyfully3355@naver.com [한국정경신문=이정화 기자] 교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 ‘(무)교보간편가입건강보험...
영동 고령자 복지주택 ‘첫 삽’,2021.03.21 | 충청매일,복지시설을 건립한다.21일 군에 따르면 최근 영동읍 부용리에 공공임대형인 ‘고령자 복지주택’ 공사를 시작했다. 국토교통부 공모로 선정된 고령자 복지주택은 65세 이상...
"임상 참여 저조 우려..""위약군, 백신 선택권 줘야""",44분전 | 코메디닷컴 | 다음뉴스,한도를 예방 백신 수준 이상으로 상향 조정할 필요가 있다는 의견도 나왔다. 아울러 고령자는 임상시험에 반드시 필요하나 현재 백신 우선 접종군으로 참여 동기가 낮고...
"경기도 ""위험 대비 편익 높은 고위험군 코로나 예방접종 전력해야""",23분전 | 뉴스1 | 다음뉴스,대비 편익이 높은 고위험군에 대한 접종에 전력해야 할 때라며 사전 예약이 시작된 고령자의 백신 접종을 당부했다. 임승관 경기도 코로나19긴급대응단장은 11일 오후 정례...
'75세 이상' 고령자 백신 접종 D-8..가장 큰 문제점은?,2021.03.24 | 동아일보 | 다음뉴스,75세 이상’ 접종 D-7…교통문제 해결 중요 다음 달 1일부터 일반 가정의 75세 이상 고령자 접종이 시작된다. ‘전 국민 백신 접종’이 본격화하는 것이다. 고령층 접종인...
"일본 지자체 ""긴급사태 전국 확대 고려해 달라"" 호소",1시간전 | 한겨레 | 다음뉴스,등을 감안해 다소 느슨한 방역 대책을 시행하고 있다. 백신도 정부는 7월말까지 고령자 접종을 끝낼 것을 요구하고 있지만 지자체에선 어렵다는 목소리가 나온다. 시즈오카...
"고양시, 운전면허 자진반납 고령자에 지역화폐 10만원",2021.04.01 | 연합뉴스 | 다음뉴스,(고양=연합뉴스) 노승혁 기자 = 경기 고양시는 운전면허를 자진 반납한 고령자에게 지역화폐 '고양페이' 10만원을 지급한다고 1일 밝혔다. 고양페이카드 [고양시 제공...
"다급한 日 ""1일 100만명 접종""한다는데..예약사이트부터 먹통",2021.05.09 | 중앙일보 | 다음뉴스,지는 5월 중순부터 대규모 접종을 실시해 7월 말까지 의료관계자와 희망하는 모든 고령자에 접종을 완료하겠다는 계획이다. 7일 일본 도쿄 신주쿠에서 시민들이 스가...
백신 예약하라더니 전화 막아..日 접종계획 꼬였다,2021.05.10 | 서울경제 | 다음뉴스,"기자회견에서 ""1일 100만 회의 접종을 목표로 해서 7월 말을 염두에 두고 희망하는 모든 고령자에게 2회의 접종을 마치도록 정부로서 온갖 수단을 다해 지자체를 지원하겠다..."
청양군 공공임대·고령자복지주택 첫 삽,2021.04.07 | 충청타임즈,청양군이 공공임대주택 120세대와 고령자복지주택 127세대 건립사업을 시작했다. 지난 5일 착공식을 가진 청양읍 교월1지구 공공임대주택 건립사업에는 총사업비 160억원이...
"65세 이상 고령자, 운전사고 치사율 비고령자보다 80% 높아",2021.02.28 | SBS Biz | 다음뉴스,"고령 운전자가 낸 교통사고가 비고령자 사고보다 80%가량 치사율이 더 높은 것으로 나타났습니다. 삼성화재 부설 삼성교통안전문화연구소에 따르면, 지난 2019년 65세 이상..."
"[자막뉴스] 일본, 석 달여 만에 다시..심각한 코로나19 상황",2021.05.10 | YTN | 다음뉴스,일본 총리 : 하루 100만 회 백신 접종을 목표로 해 7월 말까지 희망하는 모든 고령자에게 2회 접종을 끝낼 수 있도록 정부가 모든 수단을 강구할 것입니다.] 이를 위해서는...
"정부 ""중증악화 막기 위해 기저질환 고령자도 백신 접종 권장""",2021.03.21 | KBS | 다음뉴스,정부는 코로나19로 인한 사망 등을 막기 위해 기저질환이 있는 고령자에게도 백신 접종을 권장한다는 입장을 재차 밝혔습니다. 코로나19 예방접종대응추진단은 오늘(21...
"오산시, 고령자 장애인 위한 도움창구 운영",2021.04.29 | 뉴스타운,경기도 오산시(시장 곽상욱)는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다. 전년도 귀속분 종합소득세 납세의무가 있는 납세자는 5월 한 달간...
"코로나 신규확진 다시 500명대..""감염경로 몰라"" 27.5%",1시간전 | 헤럴드경제 | 다음뉴스,있고 의료 체계의 여력도 있는 만큼 일단 방역 조치를 추가로 강화하지 않으면서 고령자 접종이 마무리되는 6월까지 상황을 안정적으로 관리하겠다는 방침이다. 중앙방역...
고령화·포스트 코로나 시대 가속..생보사 헬스케어 '주목',4시간전 | 데일리안 | 다음뉴스,"웃돌고 있다. 이에 따라 2014년에 각각 332만6000원, 78만4000원이었던 65세 이상 고령자의 1인당 진료비와 본인부담 의료비는 2018년에 각각 448만7000원, 104만6000원으로..."
"교보생명, 고령자·유병력자 쉽게 가입하는 건강보험’ 출시",2021.04.12 | 매일일보,[매일일보 홍석경 기자] 교보생명은 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 ‘(무)교보간편가입건강보험’을 출시했다고 12일 밝혔다. 이 상품은 3...
"교보생명, 고령자·유병력자 간편가입 건강보험 출시",2021.04.12 | 파이낸셜데일리,[파이낸셜데일리 송지수 기자] 교보생명은 고령자·유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다고 12일 밝혔다. 3가지 질문에 답...
"""고령층 접종 끝나는 7월부터 사망자·중환자 대폭 줄 듯""",2시간전 | 헤럴드경제 | 다음뉴스,"7월 이후부터는 방역 완화 조처를 시행할 가능성이 높기 때문에, 접종을 받지 않은 고령자라면 여전히 감염 위험이 남아있다""며 ""접종은 다른 누구를 위해서가 아니라 본인..."
"핀란드·아이슬란드, 고령자에 AZ 백신 접종 재개",2021.03.25 | 연합뉴스 | 다음뉴스,연합뉴스] (서울=연합뉴스) 이윤영 기자 = 핀란드와 아이슬란드가 24일(현지시간) 고령자에 대한 아스트라제네카(AZ) 코로나19 백신 접종을 재개하겠다고 밝혔다고 AFP통신...
[기고]서울 소방과 시골 소방,2시간전 | 뉴시스 | 다음뉴스,30%가 넘는 지역도 늘어가고 있다. 면 단위 지역의 경우 신생아를 안아보기 힘들고 고령자 사망이 늘면서 인구의 자연 감소가 계속되고 있다. 게다가 인구 전입보다 전출이...
고령자 백신 접종 준비하는 의료진,2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자들에 대한 코로나19 백신 접종이 시작된 1일 서울 송파구 체육문화회관에 마련된 예방접종센터에서 의료진이 접종 준비...
"""고령자도 질문 2개로 가입""..한화생명 초간편 종신보험 출시",2021.03.26 | 연합뉴스 | 다음뉴스,(세종=연합뉴스) 하채림 기자 = 한화생명은 2년 이내 입원·수술 경험이 있는 고령자나 만성질환자도 질문 2개로 간편하게 가입할 수 있는 '초간편가입 종신보험'을 출시...
"지자체의 적극행정, 국민 생활 편익 향상된다",4시간전 | 아시아투데이,방지하면서도 전기차를 타는 주민의 편의가 높아질 것으로 기대된다.서울시는 고령자의 디지털 정보 접근성을 향상하기 위해 ‘고령층 친화 디지털 접근성 표준지침 및 적용...
"LH, 노인돌봄전달체계 개편 시범사업…고령자 주거지원 실시",2021.04.06 | 데일리한국,담당자 등이 상주해 업무를 수행한다. 이 가운데 LH는 기술 및 인력 지원을 통한 ‘고령자 맞춤형 주택 개조사업’을 추진하고 ‘맞춤형 임대주택’을 공급한다. ‘고령자...
"오산시, 고령자 장애인 위한 도움창구 운영",2021.04.28 | 스트레이트뉴스,[스트레이트뉴스 송은경 기자] 경기도 오산시(시장 곽상욱)는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다.전년도 귀속분 종합소득세 납세의무가...
"부여군,종합소득세·개인지방소득세 신고 홍보",1시간전 | 충남일보,신고 및 납부를 해야 한다. 제한적으로 ‘모두 채움 대상자’ 중에서 만65세 이상 고령자 및 장애인에 한하여 종합소득세 및 개인 지방소득세 신고도움 창구를 설치․운영...
"'라임의혹' 수사팀, KB증권 본격 조준..""피해 배로 키워""",1시간전 | 뉴시스 | 다음뉴스,"확대된다""고 적었다. 이 자료에는 KB증권이 금융투자상품 자체를 이해하지 못하는 고령자 등에게 전액손실을 초래한 TRS의 위험성 자체를 설명하지 않은 경우도 있다고 지적..."
